id,tweet_id,url,created_at
188,296197389537120256,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 10:05:35.514985
189,296199511666208768,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 10:14:01.44933
190,296208084479655936,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 10:48:05.370374
191,296274108302368769,http://www.zendesk.com/company/careers,2013-01-29 15:10:27.139195
192,296274246076874752,http://www.zendesk.com/company/careers,2013-01-29 15:10:59.531073
193,296287911287078912,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 16:05:17.606614
194,296288839427829760,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 16:08:58.849654
195,296289650069356544,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 16:12:12.255654
196,296293327417008128,http://www.zendesk.com/company/careers,2013-01-29 16:26:48.875439
197,296294692654546944,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 16:32:14.362276
198,296294736833150977,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 16:32:24.912937
199,296296299840548864,http://www.zendesk.com/company/careers,2013-01-29 16:38:37.551793
200,296299973207785472,http://www.zendesk.com/company/careers,2013-01-29 16:53:13.350683
201,296303063952666624,http://www.zendesk.com/company/careers,2013-01-29 17:05:30.250577
202,296310952326995969,http://www.zendesk.com/company/careers,2013-01-29 17:36:50.978319
203,296322858710335488,http://tmblr.co/ZTItTtcxFqsZ,2013-01-29 18:24:09.686077
204,296326814991790080,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 18:39:52.948654
205,296328724385759232,http://news.ycombinator.com/item?id=5135442,2013-01-29 18:47:28.23631
206,296329779014164480,http://news.ycombinator.com/item?id=5135442,2013-01-29 18:51:39.612165
207,296337034681929729,http://buff.ly/JhZt2X,2013-01-29 19:20:29.498116
208,296337337334525952,http://news.ycombinator.com/item?id=5135442,2013-01-29 19:21:41.649879
209,296348079467134976,http://bit.ly/UzW738,2013-01-29 20:04:22.803143
210,296354592986386432,https://peepcode.com/products/emberjs,2013-01-29 20:30:15.745293
211,296364916414242816,http://buff.ly/UAwVcN,2013-01-29 21:11:17.043559
212,296393584079409152,https://peepcode.com/products/emberjs,2013-01-29 23:05:11.968549
